Season,Week Number,Baker,Week Name,Bake,Signature Bake,Signature Time Allotment (hours),Signature Sweet (1) or Savory (0),Signature Quantity,Signature Handshake,Technical Bake,Technical Recipe Writer,Technical Time Allotment (hours),Technical Sweet (1) or Savory (0),Technical Quantity,Technical Rank,Showstopper,Showstopper Bake,Showstopper Time Allotment (hours),Showstopper Sweet (1) or Savory (0),Showstopper Quantity,Showstopper Handshake,Favorite,Least Favorite,Star Baker,Eliminated,Competed,Winner,UK viewers (millions)
Series 7,9,Selasi,Pâtisserie,Savoury Palmiers,"Sundried Tomato, Onion, Peppers and Parmesan Palmiers and Salmon, Spinach and Mushroom Palmiers",?,?,24,0,Savarin,Paul,2.5,1,1,4,Fondant Fancies,Lime and Ginger Fondant Fancies and Pink Velvet and Raspberry Prosecco Fondant Fancies,?,1,36,0,0,1,0,1,1,0,
Series 7,10,Andrew,Final,Meringue Crown,Crunchy Caramel Cassis Crown,3,1,1,0,Victoria Sandwich,Mary,1.5,1,1,1,Picnic ,Family and Friends' Favourites Picnic,5,Both,"1 chocolate celebration cake, 12 sausage rolls, 12 mini quiches, 12 savoury scones and 12 fruit and custard tarts",0,0,0,0,1,1,0,
Series 7,10,Candice,Final,Meringue Crown,Queen Victoria's Mango and Strawberry Crown,3,1,1,1,Victoria Sandwich,Mary,1.5,1,1,2,Picnic ,Picnic for Pearly Kings and Queens,5,Both,"1 chocolate celebration cake, 12 sausage rolls, 12 mini quiches, 12 savoury scones and 12 fruit and custard tarts",0,0,0,1,0,1,1,
Series 7,10,Jane,Final,Meringue Crown,"Red, White and Blue Meringue Crown",3,1,1,1,Victoria Sandwich,Mary,1.5,1,1,3,Picnic ,Family Favourites Feast,5,Both,"1 chocolate celebration cake, 12 sausage rolls, 12 mini quiches, 12 savoury scones and 12 fruit and custard tarts",0,0,0,0,1,1,0,
Series 8,1,Chris,Cake,,,,,,0,,,,,,12,,,,,,0,0,1,0,0,1,0,
Series 8,1,Flo,Cake,,,,,,0,,,,,,9,,,,,,0,1,0,0,0,1,0,
Series 8,1,James,Cake,,,,,,0,,,,,,2,,,,,,0,0,0,0,0,1,0,
Series 8,1,Julia,Cake,,,,,,0,,,,,,3,,,,,,0,0,0,0,0,1,0,
Series 8,1,Kate,Cake,,,,,,0,,,,,,1,,,,,,0,0,0,0,0,1,0,
Series 8,1,Liam,Cake,,,,,,0,,,,,,8,,,,,,0,0,0,0,0,1,0,
Series 8,1,Peter,Cake,,,,,,0,,,,,,10,,,,,,0,0,1,0,1,1,0,
Series 8,1,Sophie,Cake,,,,,,1,,,,,,5,,,,,,0,1,0,0,0,1,1,
Series 8,1,Stacey,Cake,,,,,,0,,,,,,11,,,,,,0,0,1,0,0,1,0,
Series 8,1,Steven,Cake,,,,,,1,,,,,,6,,,,,,0,1,0,1,0,1,0,
Series 8,1,Tom,Cake,,,,,,0,,,,,,7,,,,,,0,0,0,0,0,1,0,
Series 8,1,Yan,Cake,,,,,,0,,,,,,4,,,,,,0,0,0,0,0,1,0,
Series 8,2,Chris,Biscuits,,,,,,0,,,,,,11,,,,,,0,0,1,0,1,1,0,
Series 8,2,Flo,Biscuits,,,,,,0,,,,,,10,,,,,,0,0,1,0,0,1,0,
Series 8,2,James,Biscuits,,,,,,0,,,,,,3,,,,,,0,0,0,0,0,1,0,
Series 8,2,Julia,Biscuits,,,,,,0,,,,,,4,,,,,,0,0,0,0,0,1,0,
Series 8,2,Kate,Biscuits,,,,,,0,,,,,,8,,,,,,0,0,1,0,0,1,0,
Series 8,2,Liam,Biscuits,,,,,,0,,,,,,7,,,,,,0,0,0,0,0,1,0,
Series 8,2,Peter,Biscuits,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,2,Sophie,Biscuits,,,,,,0,,,,,,2,,,,,,0,1,0,0,0,1,1,
Series 8,2,Stacey,Biscuits,,,,,,0,,,,,,9,,,,,,0,0,1,0,0,1,0,
Series 8,2,Steven,Biscuits,,,,,,0,,,,,,6,,,,,,0,1,0,1,0,1,0,
Series 8,2,Tom,Biscuits,,,,,,0,,,,,,5,,,,,,0,1,0,0,0,1,0,
Series 8,2,Yan,Biscuits,,,,,,0,,,,,,1,,,,,,0,0,0,0,0,1,0,
Series 8,3,Chris,Bread,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,3,Flo,Bread,,,,,,0,,,,,,7,,,,,,0,0,1,0,1,1,0,
Series 8,3,James,Bread,,,,,,0,,,,,,9,,,,,,0,0,0,0,0,1,0,
Series 8,3,Julia,Bread,,,,,,0,,,,,,2,,,,,,0,1,0,1,0,1,0,
Series 8,3,Kate,Bread,,,,,,0,,,,,,10,,,,,,0,0,0,0,0,1,0,
Series 8,3,Liam,Bread,,,,,,0,,,,,,5,,,,,,0,0,1,0,0,1,0,
Series 8,3,Peter,Bread,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,3,Sophie,Bread,,,,,,0,,,,,,6,,,,,,0,0,0,0,0,1,1,
Series 8,3,Stacey,Bread,,,,,,0,,,,,,1,,,,,,0,0,0,0,0,1,0,
Series 8,3,Steven,Bread,,,,,,0,,,,,,3,,,,,,0,1,0,0,0,1,0,
Series 8,3,Tom,Bread,,,,,,0,,,,,,4,,,,,,0,0,0,0,0,1,0,
Series 8,3,Yan,Bread,,,,,,0,,,,,,8,,,,,,0,0,0,0,0,1,0,
Series 8,4,Chris,Caramel,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,4,Flo,Caramel,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,4,James,Caramel,,,,,,0,,,,,,2,,,,,,0,0,1,0,0,1,0,
Series 8,4,Julia,Caramel,,,,,,0,,,,,,9,,,,,,0,0,0,0,0,1,0,
Series 8,4,Kate,Caramel,,,,,,0,,,,,,6,,,,,,0,1,0,1,0,1,0,
Series 8,4,Liam,Caramel,,,,,,1,,,,,,3,,,,,,0,1,0,0,0,1,0,
Series 8,4,Peter,Caramel,,,,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,
Series 8,4,Sophie,Caramel,,,,,,0,,,,,,4,,,,,,0,0,0,0,0,0,1,
Series 8,4,Stacey,Caramel,,,,,,0,,,,,,1,,,,,,0,0,0,0,0,1,0,
Series 8,4,Steven,Caramel,,,,,,0,,,,,,7,,,,,,0,0,0,0,0,1,0,
Series 8,4,Tom,Caramel,,,,,,0,,,,,,5,,,,,,0,0,1,0,1,1,0,
Series 8,4,Yan,Caramel,,,,,,0,,,,,,8,,,,,,0,0,0,0,0,0,0,
Series 8,5,Chris,Pudding,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,5,Flo,Pudding,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,5,James,Pudding,,,,,,0,,,,,,7,,,,,,0,0,1,0,1,1,0,
Series 8,5,Julia,Pudding,,,,,,0,,,,,,3,,,,,,0,0,1,0,0,1,0,
Series 8,5,Kate,Pudding,,,,,,0,,,,,,8,,,,,,0,0,0,0,0,1,0,
Series 8,5,Liam,Pudding,,,,,,1,,,,,,2,,,,,,0,0,1,0,0,1,0,
Series 8,5,Peter,Pudding,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,5,Sophie,Pudding,,,,,,0,,,,,,1,,,,,,0,1,0,1,0,1,1,
Series 8,5,Stacey,Pudding,,,,,,0,,,,,,4,,,,,,0,1,0,0,0,1,0,
Series 8,5,Steven,Pudding,,,,,,1,,,,,,5,,,,,,0,0,0,0,0,1,0,
Series 8,5,Tom,Pudding,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,5,Yan,Pudding,,,,,,1,,,,,,6,,,,,,0,0,0,0,0,1,0,
Series 8,6,Chris,Pastry,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,6,Flo,Pastry,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,6,James,Pastry,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,6,Julia,Pastry,,,,,,0,,,,,,7,,,,,,0,0,1,0,1,1,0,
Series 8,6,Kate,Pastry,,,,,,0,,,,,,5,,,,,,0,0,0,0,0,1,0,
Series 8,6,Liam,Pastry,,,,,,0,,,,,,4,,,,,,0,1,0,1,0,1,0,
Series 8,6,Peter,Pastry,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,6,Sophie,Pastry,,,,,,0,,,,,,2,,,,,,0,1,0,0,0,1,1,
Series 8,6,Stacey,Pastry,,,,,,0,,,,,,6,,,,,,0,0,1,0,0,1,0,
Series 8,6,Steven,Pastry,,,,,,0,,,,,,3,,,,,,0,0,0,0,0,1,0,
Series 8,6,Tom,Pastry,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,6,Yan,Pastry,,,,,,0,,,,,,1,,,,,,0,1,0,0,0,1,0,
Series 8,7,Chris,Italian,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,7,Flo,Italian,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,7,James,Italian,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,7,Julia,Italian,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,7,Kate,Italian,,,,,,0,,,,,,6,,,,,,0,0,1,0,0,1,0,
Series 8,7,Liam,Italian,,,,,,0,,,,,,2,,,,,,0,1,0,0,0,1,0,
Series 8,7,Peter,Italian,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,7,Sophie,Italian,,,,,,0,,,,,,3,,,,,,0,1,0,0,0,1,1,
Series 8,7,Stacey,Italian,,,,,,0,,,,,,4,,,,,,0,0,1,0,0,1,0,
Series 8,7,Steven,Italian,,,,,,0,,,,,,1,,,,,,0,1,0,1,0,1,0,
Series 8,7,Tom,Italian,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,7,Yan,Italian,,,,,,0,,,,,,5,,,,,,0,0,1,0,1,1,0,
Series 8,8,Chris,Forgotten,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,8,Flo,Forgotten,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,8,James,Forgotten,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,8,Julia,Forgotten,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,8,Kate,Forgotten,,,,,,0,,,,,,2,,,,,,0,0,1,0,0,1,0,
Series 8,8,Liam,Forgotten,,,,,,0,,,,,,5,,,,,,0,0,1,0,1,1,0,
Series 8,8,Peter,Forgotten,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,8,Sophie,Forgotten,,,,,,0,,,,,,4,,,,,,0,0,0,0,0,1,1,
Series 8,8,Stacey,Forgotten,,,,,,1,,,,,,3,,,,,,0,1,0,1,0,1,0,
Series 8,8,Steven,Forgotten,,,,,,0,,,,,,1,,,,,,0,1,0,0,0,1,0,
Series 8,8,Tom,Forgotten,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,8,Yan,Forgotten,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,9,Chris,Pâtisserie,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,9,Flo,Pâtisserie,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,9,James,Pâtisserie,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,9,Julia,Pâtisserie,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,9,Kate,Pâtisserie,,,,,,0,,,,,,4,,,,,,0,1,0,0,0,1,0,
Series 8,9,Liam,Pâtisserie,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,9,Peter,Pâtisserie,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,9,Sophie,Pâtisserie,,,,,,0,,,,,,1,,,,,,0,1,0,1,0,1,1,
Series 8,9,Stacey,Pâtisserie,,,,,,0,,,,,,2,,,,,,0,0,1,0,1,1,0,
Series 8,9,Steven,Pâtisserie,,,,,,0,,,,,,3,,,,,,0,0,1,0,0,1,0,
Series 8,9,Tom,Pâtisserie,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,9,Yan,Pâtisserie,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,Chris,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,Flo,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,James,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,Julia,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,Kate,Final,,,,,,0,,,,,,3,,,,,,0,0,0,0,1,1,0,
Series 8,10,Liam,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,Peter,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,Sophie,Final,,,,,,0,,,,,,2,,,,,,0,0,0,1,0,1,1,
Series 8,10,Stacey,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,Steven,Final,,,,,,0,,,,,,1,,,,,,0,0,0,0,1,1,0,
Series 8,10,Tom,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 8,10,Yan,Final,,,,,,0,,,,,,,,,,,,0,0,0,0,0,0,0,
Series 9,1,Antony,Biscuits,24 Regional Biscuits,Turmeric and Caraway Goosnargh Cakes,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,12,3D Biscuit Self-portrait,"""Kilimanjaro Selfie""",,0,1,0,0,0,0,0,1,0,
Series 9,1,Briony,Biscuits,24 Regional Biscuits,Apple Cider Empire Biscuits,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,2,3D Biscuit Self-portrait,"""Bristol Biscuit Selfie""",,0,1,0,1,0,0,0,1,0,
Series 9,1,Dan,Biscuits,24 Regional Biscuits,Lemon and Strawberry Shrewsburys,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,4,3D Biscuit Self-portrait,"""New Dad in Palm Springs""",,0,1,0,0,0,0,0,1,0,
Series 9,1,Imelda,Biscuits,24 Regional Biscuits,Cherry and White Chocolate Oatmeal Biscuits,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,11,3D Biscuit Self-portrait,"""Seaside Selfie""",,0,1,0,0,1,0,1,1,0,
Series 9,1,Jon,Biscuits,24 Regional Biscuits,Aberffraw 'Creams',,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,5,3D Biscuit Self-portrait,"""A Sailing Selfie by the Sea""",,0,1,0,0,0,0,0,1,0,
Series 9,1,Karen,Biscuits,24 Regional Biscuits,Yorkshire Perkins,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,6,3D Biscuit Self-portrait,"Rosewater and Cardamom ""Holiday Selfie""",,0,1,0,0,0,0,0,1,0,
Series 9,1,Kim-Joy,Biscuits,24 Regional Biscuits,Orange Blossom York Biscuits,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,10,3D Biscuit Self-portrait,"""Me at Miyajima Shrine""",,0,1,0,0,0,0,0,1,0,
Series 9,1,Luke,Biscuits,24 Regional Biscuits,Yorkshire Gingernuts,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,8,3D Biscuit Self-portrait,"""What Happens In Vegas...!""",,0,1,0,0,0,0,0,1,0,
Series 9,1,Manon,Biscuits,24 Regional Biscuits,Hazelnut Cornish Shortbread,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,3,3D Biscuit Self-portrait,Matcha and White Chocolate Ganache Japanese Selfie,,0,1,0,1,0,1,0,1,0,
Series 9,1,Rahul,Biscuits,24 Regional Biscuits,Fennel and Coconut Pitcaithly Bannock,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,7,3D Biscuit Self-portrait,"""First Spring in the UK""",,0,1,0,0,0,0,0,1,1,
Series 9,1,Ruby,Biscuits,24 Regional Biscuits,Masala Chai Devon Flats,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,1,3D Biscuit Self-portrait,"""Gingerbread Marathon Selfie""",,0,1,0,0,1,0,0,1,0,
Series 9,1,Terry,Biscuits,24 Regional Biscuits,Lake District Ginger Shortbread,,0,24,0,8 Wagon Wheels,Paul,2.25,1,8,9,3D Biscuit Self-portrait,"""Brandy Snap Selfie""",,0,1,0,0,1,0,0,1,0,
Series 9,2,Antony,Cake,16 Traybakes,Cardamom and Coconut Burfi Traybake,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,9,Chocolate collar cake,"Pistachio, Saffron and Rose Cake",,1,1,0,0,0,0,0,1,0,
Series 9,2,Briony,Cake,16 Traybakes,Turron and Orange Traybake,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,5,Chocolate collar cake,Chocolate Fudge and Salted Caramel Creation,,1,1,0,0,1,0,0,1,0,
Series 9,2,Dan,Cake,16 Traybakes,Black Forest Slice,,1,16,1,Le Gâteau Vert,Prue,2.25,1,1,3,Chocolate collar cake,Dark Chocolate and Raspberry Birthday Cake,,1,1,0,1,0,0,0,1,0,
Series 9,2,Jon,Cake,16 Traybakes,Lemon Meringue Traybake,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,1,Chocolate collar cake,Hawaiian Shirt Pina Colada Cake,,1,1,0,1,0,0,0,1,0,
Series 9,2,Karen,Cake,16 Traybakes,Almond and Marzipan Traybake with Rhubarb Jam,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,11,Chocolate collar cake,Strawberry Fayre Chocolate Cake,,1,1,0,0,0,0,0,1,0,
Series 9,2,Kim-Joy,Cake,16 Traybakes,Pandan Chiffon Cake with Palm Sugar Cream,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,4,Chocolate collar cake,Yuzu and Raspberry Genoise Cat Cake,,1,1,0,0,0,0,0,1,0,
Series 9,2,Luke,Cake,16 Traybakes,Lemon and Poppy Seed Traybake,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,7,Chocolate collar cake,Raspberry and White Chocolate Collar Cake,,1,1,0,0,1,0,1,1,0,
Series 9,2,Manon,Cake,16 Traybakes,Rosemary and Honey Traybake,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,6,Chocolate collar cake,Almond Princess Cake,,1,1,0,0,0,0,0,1,0,
Series 9,2,Rahul,Cake,16 Traybakes,Lemon and Cardamom Traybake,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,2,Chocolate collar cake,Chocolate Orange Layer Cake,,1,1,1,1,0,1,0,1,1,
Series 9,2,Ruby,Cake,16 Traybakes,Boozy Black Forest Traybake,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,10,Chocolate collar cake,"Chocolate Orange ""Jackson Pollock"" Collar Cake",,1,1,1,0,0,0,0,1,0,
Series 9,2,Terry,Cake,16 Traybakes,Rum and Raisin Traybake,,1,16,0,Le Gâteau Vert,Prue,2.25,1,1,8,Chocolate collar cake,Champagne and Strawberries Eiffel Tower Collar Cake,,1,1,0,0,1,0,0,1,0,
Series 9,3,Antony,Bread,12 Chelsea buns,Decadent Breakfast Chelsea Buns,3,0,12,0,8 garlic naan,Paul,1,0,8,8,Korovai,Chocolate and Orange Adventure Korovai,5,0,1,0,0,1,0,1,1,0,
Series 9,3,Briony,Bread,12 Chelsea buns,Balsamic Strawberry Chelsea Buns,3,0,12,0,8 garlic naan,Paul,1,0,8,9,Korovai,Happily Ever After Korovai,5,0,1,0,0,1,0,0,1,0,
Series 9,3,Dan,Bread,12 Chelsea buns,Sticky Spiced Orange Chelsea Buns,3,0,12,1,8 garlic naan,Paul,1,0,8,6,Korovai,Wedding Korovai,5,0,1,0,1,0,0,0,1,0,
Series 9,3,Jon,Bread,12 Chelsea buns,Cardiff City vs Chelsea Buns,3,0,12,0,8 garlic naan,Paul,1,0,8,2,Korovai,Korovai Dydd Dewi Sant,5,0,1,0,0,0,0,0,1,0,
Series 9,3,Karen,Bread,12 Chelsea buns,Peak District Christmas Chelsea Buns,3,0,12,0,8 garlic naan,Paul,1,0,8,5,Korovai,French Breakfast Wedding Korovai,5,0,1,0,0,0,0,0,1,0,
Series 9,3,Kim-Joy,Bread,12 Chelsea buns,Pistachio and Cardamom Tangzhong Chelsea Buns,3,0,12,0,8 garlic naan,Paul,1,0,8,10,Korovai,"Orange, Cinnamon and Cranberry 'Kit-ovai'",5,0,1,0,0,0,0,0,1,0,
Series 9,3,Manon,Bread,12 Chelsea buns,"Apricot, Cranberry and Marzipan Chai Chelsea Buns",3,0,12,0,8 garlic naan,Paul,1,0,8,3,Korovai,Fabergé Inspired Traditional Korovai,5,0,1,0,0,0,0,0,1,0,
Series 9,3,Rahul,Bread,12 Chelsea buns,Mango and Cranberry Chelsea Buns,3,0,12,0,8 garlic naan,Paul,1,0,8,4,Korovai,Garden Wedding Korovai,5,0,1,0,1,0,1,0,1,1,
Series 9,3,Ruby,Bread,12 Chelsea buns,"Gujarela Chelsea Buns with Dates, Almonds and Raisins",3,0,12,0,8 garlic naan,Paul,1,0,8,7,Korovai,Mama and Papa's Belated Wedding Korovai,5,0,1,0,0,0,0,0,1,0,
Series 9,3,Terry,Bread,12 Chelsea buns,Tangy Citrus Sticky Chelsea Buns,3,0,12,0,8 garlic naan,Paul,1,0,8,1,Korovai,Garden Korovai,5,0,1,0,0,0,0,0,1,0,
Series 9,4,Briony,Dessert,Meringue Roulade,Treacle Tart Roulade,,1,1,0,Raspberry Blancmange with 12 Langues du Chat biscuits,Prue,2.5,1,12,5,Melting Chocolate Ball Dessert,Blood Orange & Amaretto Sticky Toffee Sphere,,1,1,0,0,1,0,0,1,0,
Series 9,4,Dan,Dessert,Meringue Roulade,Florida Roulade,,1,1,1,Raspberry Blancmange with 12 Langues du Chat biscuits,Prue,2.5,1,12,1,Melting Chocolate Ball Dessert,Dan and the Giant Peach,,1,1,0,1,0,1,0,1,0,
Series 9,4,Jon,Dessert,Meringue Roulade,Mango and Passion Fruit Roulade,,1,1,1,Raspberry Blancmange with 12 Langues du Chat biscuits,Prue,2.5,1,12,3,Melting Chocolate Ball Dessert,Lucy and Hannah's Ballet Cake,,1,1,0,1,0,0,0,1,0,
Series 9,4,Karen,Dessert,Meringue Roulade,Coffee Cream and Praline Roulade,,1,1,0,Raspberry Blancmange with 12 Langues du Chat biscuits,Prue,2.5,1,12,7,Melting Chocolate Ball Dessert,Chateau Du Chambord Framboise,,1,1,0,0,1,0,0,1,0,
Series 9,4,Kim-Joy,Dessert,Meringue Roulade,Sweet Dreams' Roulade,,1,1,0,Raspberry Blancmange with 12 Langues du Chat biscuits,Prue,2.5,1,12,6,Melting Chocolate Ball Dessert,Melting Chocolate Galaxy,,1,1,0,0,0,0,0,1,0,
Series 9,4,Manon,Dessert,Meringue Roulade,Amarene and Kirsch Cherry Roulade,,1,1,0,Raspberry Blancmange with 12 Langues du Chat biscuits,Prue,2.5,1,12,8,Melting Chocolate Ball Dessert,White Chocolate Renaissance Surprise,,1,1,0,0,0,0,0,1,0,
Series 9,4,Rahul,Dessert,Meringue Roulade,Rhubarb and Custard Roulade,,1,1,0,Raspberry Blancmange with 12 Langues du Chat biscuits,Prue,2.5,1,12,4,Melting Chocolate Ball Dessert,Opera Cake with Kalash Inspired Dome,,1,1,0,1,0,0,0,1,1,
Series 9,4,Ruby,Dessert,Meringue Roulade,Pina Colada Roulade,,1,1,0,Raspberry Blancmange with 12 Langues du Chat biscuits,Prue,2.5,1,12,2,Melting Chocolate Ball Dessert,Chocolate Egg,,1,1,0,0,0,0,0,1,0,
Series 9,5,Briony,Spice,Ginger Cake,Honey and Apricot Ginger Cake,,1,1,0,12 Ma'amoul,Paul,1.5,1,12,6,Spiced Biscuit Chandelier,Turmeric Latte Chandelier,,0,1,0,0,1,0,0,1,0,
Series 9,5,Dan,Spice,Ginger Cake,Ginger and Lemon Drip Cake,,1,1,0,12 Ma'amoul,Paul,1.5,1,12,2,Spiced Biscuit Chandelier,Birthday Kaleidoscope for Constance,,0,1,0,0,0,0,0,1,0,
Series 9,5,Jon,Spice,Ginger Cake,Family Christmas Ginger Cake,,1,1,0,12 Ma'amoul,Paul,1.5,1,12,7,Spiced Biscuit Chandelier,Birthday Chandelier for Emily's 21st,,0,1,0,0,1,0,0,1,0,
Series 9,5,Karen,Spice,Ginger Cake,Bonfire Night Ginger Cake,,1,1,0,12 Ma'amoul,Paul,1.5,1,12,9,Spiced Biscuit Chandelier,Pontefract Girls' School Reunion,,0,1,0,0,1,0,1,1,0,
Series 9,5,Kim-Joy,Spice,Ginger Cake,Stem Ginger Cake with Poached Pears,,1,1,1,12 Ma'amoul,Paul,1.5,1,12,4,Spiced Biscuit Chandelier,Christmas Spiced Ice Chandelier,,0,1,0,1,0,1,0,1,0,
Series 9,5,Manon,Spice,Ginger Cake,Italian Meringue Ginger Cake,,1,1,1,12 Ma'amoul,Paul,1.5,1,12,5,Spiced Biscuit Chandelier,Art Deco Spiced Biscuit Chandelier,,0,1,0,0,0,0,0,1,0,
Series 9,5,Rahul,Spice,Ginger Cake,Bonfire Night Caramel Ginger Cake,,1,1,1,12 Ma'amoul,Paul,1.5,1,12,3,Spiced Biscuit Chandelier,Durga Puja Cardamom Chandelier,,0,1,0,1,0,0,0,1,1,
Series 9,5,Ruby,Spice,Ginger Cake,Jamaican Me Crazy Ginger Cake,,1,1,0,12 Ma'amoul,Paul,1.5,1,12,1,Spiced Biscuit Chandelier,Peacock Chandelier,,0,1,0,0,0,0,0,1,0,
Series 9,5,Terry,Spice,Ginger Cake,Caramelised Pear and Stem Ginger Cake,,1,1,0,12 Ma'amoul,Paul,1.5,1,12,8,Spiced Biscuit Chandelier,12 Days of Christmas Chandelier,,0,1,0,0,1,0,1,1,0,
Series 9,6,Briony,Pastry,Samosas,Home Comforts,,0,12,0,6 Puits D'amour,Prue,2,1,6,1,Shaped Banquet Pie,"""Down the Rabbit Hole"" Banquet Pie",,1,1,0,1,0,1,0,1,0,
Series 9,6,Dan,Pastry,Samosas,Festive Samosas,,0,12,0,6 Puits D'amour,Prue,2,1,6,6,Shaped Banquet Pie,Salmon Coulibiac,,1,1,0,0,1,0,1,1,0,
Series 9,6,Jon,Pastry,Samosas,"A Romantic Dinner For Two, Samosa Style",,0,12,0,6 Puits D'amour,Prue,2,1,6,2,Shaped Banquet Pie,Welsh Dragon Pie,,1,1,0,0,0,0,0,1,0,
Series 9,6,Kim-Joy,Pastry,Samosas,Flavours of India,,0,12,0,6 Puits D'amour,Prue,2,1,6,5,Shaped Banquet Pie,Silke the Vegetarian Mermaid,,1,1,0,0,0,0,0,1,0,
Series 9,6,Manon,Pastry,Samosas,Samosas for Mum,,0,12,0,6 Puits D'amour,Prue,2,1,6,4,Shaped Banquet Pie,"""What Has Poppy Eaten?""",,1,1,0,0,1,0,0,1,0,
Series 9,6,Rahul,Pastry,Samosas,Paneer Singara and Misti Singara,,0,12,1,6 Puits D'amour,Prue,2,1,6,3,Shaped Banquet Pie,Butterfly Pie,,1,1,0,1,0,0,0,1,1,
Series 9,6,Ruby,Pastry,Samosas,Traditional Samosas,,0,12,1,6 Puits D'amour,Prue,2,1,6,7,Shaped Banquet Pie,Kohinoor Crown,,1,1,0,1,0,0,0,1,0,
